url,domain,type,issues
https://example.fr/product/product-11273,example.fr,product,slow_lcp
https://example.com.au/photo/11274,example.com.au,photo,
https://example.ca/magazine/editorial-article-11275,example.ca,editorial,
https://example.es/discussion/11276,example.es,forum,orphan|duplicate_title|hreflang_missing
https://example.it/product/product-11277,example.it,product,
https://example.jp/discussion/11278,example.jp,forum,hreflang_missing|slow_lcp|faceted_duplicate
https://example.in/professional/directory-11279,example.in,directory,hreflang_missing|redirect_chain
https://example.mx/product/product-11280,example.mx,product,hreflang_missing
https://example.br/product/product-11281,example.br,product,missing_meta_description
https://example.nl/discussion/11282,example.nl,forum,hreflang_missing
https://example.sg/product/product-11283,example.sg,product,hreflang_missing
https://example.com/product/product-11284,example.com,product,missing_meta_description|hreflang_missing
https://example.co.uk/discussion/11285,example.co.uk,forum,hreflang_missing|faceted_duplicate
https://example.de/photo/11286,example.de,photo,
https://example.fr/discussion/11287,example.fr,forum,hreflang_missing
https://example.com.au/category/category-11288,example.com.au,category,faceted_duplicate
https://example.ca/product/product-11289,example.ca,product,
https://example.es/magazine/editorial-article-11290,example.es,editorial,hreflang_missing|slow_lcp
https://example.it/product/product-11291,example.it,product,
https://example.jp/magazine/editorial-article-11292,example.jp,editorial,
https://example.in/product/product-11293,example.in,product,
https://example.mx/discussion/11294,example.mx,forum,orphan
https://example.br/photo/11295,example.br,photo,hreflang_missing|slow_lcp
https://example.nl/category/category-11296?material=wood,example.nl,category,missing_meta_description|hreflang_missing|faceted_duplicate
https://example.sg/product/product-11297,example.sg,product,hreflang_missing
https://example.com/professional/directory-11298,example.com,directory,
https://example.co.uk/photo/11299,example.co.uk,photo,missing_meta_description|hreflang_missing|slow_lcp|broken_internal_link
https://example.de/photo/11300,example.de,photo,duplicate_title|hreflang_missing
https://example.fr/photo/11301,example.fr,photo,missing_meta_description|broken_internal_link
https://example.com.au/product/product-11302,example.com.au,product,missing_meta_description
https://example.ca/product/product-11303,example.ca,product,missing_meta_description
https://example.es/product/product-11304,example.es,product,hreflang_missing
https://example.it/product/product-11305,example.it,product,missing_meta_description|hreflang_missing
https://example.jp/professional/directory-11306,example.jp,directory,hreflang_missing
https://example.in/professional/directory-11307,example.in,directory,hreflang_missing
https://example.mx/magazine/editorial-article-11308,example.mx,editorial,
https://example.br/product/product-11309,example.br,product,duplicate_title
https://example.nl/photo/11310,example.nl,photo,orphan|hreflang_missing
https://example.sg/product/product-11311,example.sg,product,duplicate_title|hreflang_missing
https://example.com/category/category-11312,example.com,category,orphan|missing_meta_description|faceted_duplicate
https://example.co.uk/discussion/11313,example.co.uk,forum,missing_meta_description|hreflang_missing
https://example.de/product/product-11314,example.de,product,duplicate_title|hreflang_missing
https://example.fr/professional/directory-11315,example.fr,directory,
https://example.com.au/product/product-11316,example.com.au,product,hreflang_missing|slow_lcp
https://example.ca/photo/11317,example.ca,photo,orphan|duplicate_title|hreflang_missing
https://example.es/category/category-11318,example.es,category,hreflang_missing|faceted_duplicate|broken_internal_link
https://example.it/product/product-11319,example.it,product,
https://example.jp/product/product-11320,example.jp,product,hreflang_missing|slow_lcp
https://example.in/photo/11321,example.in,photo,hreflang_missing
https://example.mx/photo/11322,example.mx,photo,missing_meta_description|hreflang_missing
https://example.br/category/category-11323,example.br,category,hreflang_missing
https://example.nl/category/category-11324?style=modern&color=red&material=wood,example.nl,category,slow_lcp|faceted_duplicate|broken_internal_link
https://example.sg/photo/11325,example.sg,photo,noindex|hreflang_missing
https://example.com/category/category-11326?price=low,example.com,category,duplicate_title|faceted_duplicate
https://example.co.uk/product/product-11327,example.co.uk,product,hreflang_missing
https://example.de/magazine/editorial-article-11328,example.de,editorial,hreflang_missing
https://example.fr/product/product-11329,example.fr,product,
https://example.com.au/product/product-11330,example.com.au,product,duplicate_title
https://example.ca/category/category-11331,example.ca,category,missing_meta_description|hreflang_missing|faceted_duplicate
https://example.es/photo/11332,example.es,photo,orphan|missing_meta_description
https://example.it/photo/11333,example.it,photo,slow_lcp
https://example.jp/category/category-11334,example.jp,category,duplicate_title
https://example.in/product/product-11335,example.in,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.mx/photo/11336,example.mx,photo,broken_internal_link
https://example.br/product/product-11337,example.br,product,missing_meta_description|hreflang_missing
https://example.nl/product/product-11338,example.nl,product,slow_lcp
https://example.sg/category/category-11339,example.sg,category,slow_lcp
https://example.com/discussion/11340,example.com,forum,missing_meta_description
https://example.co.uk/discussion/11341,example.co.uk,forum,hreflang_missing
https://example.de/photo/11342,example.de,photo,slow_lcp|non_canonical_self
https://example.fr/magazine/editorial-article-11343,example.fr,editorial,slow_lcp|non_canonical_self
https://example.com.au/product/product-11344,example.com.au,product,hreflang_missing
https://example.ca/product/product-11345,example.ca,product,slow_lcp
https://example.es/photo/11346,example.es,photo,noindex|slow_lcp
https://example.it/category/category-11347,example.it,category,hreflang_missing
https://example.jp/magazine/editorial-article-11348,example.jp,editorial,hreflang_missing|slow_lcp
https://example.in/professional/directory-11349,example.in,directory,missing_meta_description|hreflang_missing
https://example.mx/product/product-11350,example.mx,product,
https://example.br/photo/11351,example.br,photo,duplicate_title|missing_meta_description|hreflang_missing|faceted_duplicate
https://example.nl/photo/11352,example.nl,photo,hreflang_missing
https://example.sg/photo/11353,example.sg,photo,hreflang_missing
https://example.com/professional/directory-11354,example.com,directory,
https://example.co.uk/photo/11355,example.co.uk,photo,noindex|missing_meta_description|slow_lcp
https://example.de/product/product-11356,example.de,product,duplicate_title|hreflang_missing|slow_lcp
https://example.fr/product/product-11357,example.fr,product,hreflang_missing|broken_internal_link
https://example.com.au/professional/directory-11358,example.com.au,directory,hreflang_missing|broken_internal_link
https://example.ca/discussion/11359,example.ca,forum,hreflang_missing
https://example.es/photo/11360,example.es,photo,orphan|duplicate_title
https://example.it/photo/11361,example.it,photo,orphan|slow_lcp
https://example.jp/professional/directory-11362,example.jp,directory,
https://example.in/product/product-11363,example.in,product,
https://example.mx/product/product-11364,example.mx,product,hreflang_missing
https://example.br/product/product-11365,example.br,product,hreflang_missing
https://example.nl/category/category-11366,example.nl,category,
https://example.sg/product/product-11367,example.sg,product,missing_meta_description
https://example.com/category/category-11368?style=modern,example.com,category,
https://example.co.uk/product/product-11369,example.co.uk,product,
https://example.de/product/product-11370,example.de,product,missing_meta_description
https://example.fr/product/product-11371,example.fr,product,slow_lcp
https://example.com.au/product/product-11372,example.com.au,product,
https://example.ca/product/product-11373,example.ca,product,duplicate_title|hreflang_missing
https://example.es/product/product-11374,example.es,product,faceted_duplicate
https://example.it/product/product-11375,example.it,product,hreflang_missing
https://example.jp/professional/directory-11376,example.jp,directory,faceted_duplicate
https://example.in/product/product-11377,example.in,product,
https://example.mx/product/product-11378,example.mx,product,non_canonical_self
https://example.br/product/product-11379,example.br,product,duplicate_title|hreflang_missing|slow_lcp
https://example.nl/product/product-11380,example.nl,product,orphan|missing_meta_description|slow_lcp
https://example.sg/photo/11381,example.sg,photo,
https://example.com/professional/directory-11382,example.com,directory,missing_meta_description|slow_lcp
https://example.co.uk/product/product-11383,example.co.uk,product,hreflang_missing
https://example.de/category/category-11384,example.de,category,redirect_chain
https://example.fr/photo/11385,example.fr,photo,duplicate_title|missing_meta_description|slow_lcp
https://example.com.au/photo/11386,example.com.au,photo,hreflang_missing
https://example.ca/photo/11387,example.ca,photo,hreflang_missing|slow_lcp
https://example.es/category/category-11388,example.es,category,missing_meta_description|faceted_duplicate
https://example.it/photo/11389,example.it,photo,orphan
https://example.jp/product/product-11390,example.jp,product,missing_meta_description|hreflang_missing|slow_lcp
https://example.in/product/product-11391,example.in,product,missing_meta_description|hreflang_missing|broken_internal_link
https://example.mx/product/product-11392,example.mx,product,hreflang_missing
https://example.br/photo/11393,example.br,photo,missing_meta_description|slow_lcp
https://example.nl/photo/11394,example.nl,photo,hreflang_missing|slow_lcp
https://example.sg/photo/11395,example.sg,photo,hreflang_missing
https://example.com/discussion/11396,example.com,forum,redirect_chain
https://example.co.uk/discussion/11397,example.co.uk,forum,noindex|hreflang_missing
https://example.de/product/product-11398,example.de,product,hreflang_missing
https://example.fr/product/product-11399,example.fr,product,orphan|hreflang_missing
https://example.com.au/category/category-11400,example.com.au,category,hreflang_missing
https://example.ca/magazine/editorial-article-11401,example.ca,editorial,duplicate_title
https://example.es/product/product-11402,example.es,product,duplicate_title|hreflang_missing|non_canonical_self
https://example.it/category/category-11403,example.it,category,
https://example.jp/product/product-11404,example.jp,product,
https://example.in/discussion/11405,example.in,forum,hreflang_missing
https://example.mx/category/category-11406,example.mx,category,hreflang_missing|slow_lcp
https://example.br/photo/11407,example.br,photo,orphan|hreflang_missing
https://example.nl/photo/11408,example.nl,photo,
https://example.sg/category/category-11409,example.sg,category,missing_meta_description|slow_lcp
https://example.com/category/category-11410,example.com,category,hreflang_missing|non_canonical_self
https://example.co.uk/discussion/11411,example.co.uk,forum,
https://example.de/product/product-11412,example.de,product,hreflang_missing
https://example.fr/photo/11413,example.fr,photo,slow_lcp|faceted_duplicate
https://example.com.au/photo/11414,example.com.au,photo,hreflang_missing
https://example.ca/product/product-11415,example.ca,product,missing_meta_description
https://example.es/product/product-11416,example.es,product,
https://example.it/product/product-11417,example.it,product,
https://example.jp/photo/11418,example.jp,photo,duplicate_title|hreflang_missing
https://example.in/professional/directory-11419,example.in,directory,hreflang_missing
https://example.mx/product/product-11420,example.mx,product,hreflang_missing
https://example.br/product/product-11421,example.br,product,
https://example.nl/product/product-11422,example.nl,product,
https://example.sg/product/product-11423,example.sg,product,
https://example.com/magazine/editorial-article-11424,example.com,editorial,hreflang_missing|slow_lcp
https://example.co.uk/product/product-11425,example.co.uk,product,hreflang_missing|slow_lcp
https://example.de/photo/11426,example.de,photo,hreflang_missing
https://example.fr/photo/11427,example.fr,photo,
https://example.com.au/magazine/editorial-article-11428,example.com.au,editorial,hreflang_missing|slow_lcp
https://example.ca/product/product-11429,example.ca,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.es/photo/11430,example.es,photo,redirect_chain
https://example.it/product/product-11431,example.it,product,hreflang_missing
https://example.jp/photo/11432,example.jp,photo,slow_lcp
https://example.in/discussion/11433,example.in,forum,duplicate_title|hreflang_missing
https://example.mx/category/category-11434,example.mx,category,redirect_chain
https://example.br/product/product-11435,example.br,product,
https://example.nl/photo/11436,example.nl,photo,slow_lcp
https://example.sg/product/product-11437,example.sg,product,missing_meta_description|hreflang_missing
https://example.com/product/product-11438,example.com,product,
https://example.co.uk/product/product-11439,example.co.uk,product,noindex|hreflang_missing
https://example.de/category/category-11440?color=red&style=modern,example.de,category,hreflang_missing
https://example.fr/magazine/editorial-article-11441,example.fr,editorial,
https://example.com.au/product/product-11442,example.com.au,product,missing_meta_description
https://example.ca/category/category-11443,example.ca,category,hreflang_missing
https://example.es/product/product-11444,example.es,product,duplicate_title|hreflang_missing|broken_internal_link
https://example.it/magazine/editorial-article-11445,example.it,editorial,duplicate_title
https://example.jp/product/product-11446,example.jp,product,hreflang_missing
https://example.in/magazine/editorial-article-11447,example.in,editorial,slow_lcp|redirect_chain
https://example.mx/product/product-11448,example.mx,product,noindex|missing_meta_description
https://example.br/photo/11449,example.br,photo,slow_lcp
https://example.nl/magazine/editorial-article-11450,example.nl,editorial,noindex|hreflang_missing
https://example.sg/product/product-11451,example.sg,product,hreflang_missing
https://example.com/photo/11452,example.com,photo,orphan|noindex|slow_lcp
https://example.co.uk/discussion/11453,example.co.uk,forum,orphan|duplicate_title|slow_lcp
https://example.de/product/product-11454,example.de,product,missing_meta_description|hreflang_missing|slow_lcp|redirect_chain
https://example.fr/discussion/11455,example.fr,forum,hreflang_missing|broken_internal_link|redirect_chain
https://example.com.au/photo/11456,example.com.au,photo,hreflang_missing
https://example.ca/photo/11457,example.ca,photo,duplicate_title|faceted_duplicate
https://example.es/product/product-11458,example.es,product,hreflang_missing
https://example.it/photo/11459,example.it,photo,hreflang_missing
https://example.jp/product/product-11460,example.jp,product,duplicate_title|faceted_duplicate
https://example.in/product/product-11461,example.in,product,hreflang_missing
https://example.mx/photo/11462,example.mx,photo,hreflang_missing|faceted_duplicate
https://example.br/photo/11463,example.br,photo,
https://example.nl/photo/11464,example.nl,photo,hreflang_missing|slow_lcp|broken_internal_link
https://example.sg/magazine/editorial-article-11465,example.sg,editorial,noindex|duplicate_title|missing_meta_description|hreflang_missing
https://example.com/product/product-11466,example.com,product,
https://example.co.uk/photo/11467,example.co.uk,photo,hreflang_missing
https://example.de/category/category-11468?style=modern,example.de,category,
https://example.fr/category/category-11469?price=low,example.fr,category,hreflang_missing
https://example.com.au/magazine/editorial-article-11470,example.com.au,editorial,hreflang_missing
https://example.ca/photo/11471,example.ca,photo,duplicate_title
https://example.es/product/product-11472,example.es,product,hreflang_missing
https://example.it/product/product-11473,example.it,product,noindex|hreflang_missing
https://example.jp/photo/11474,example.jp,photo,hreflang_missing|slow_lcp
https://example.in/photo/11475,example.in,photo,hreflang_missing
https://example.mx/discussion/11476,example.mx,forum,hreflang_missing
https://example.br/product/product-11477,example.br,product,hreflang_missing
https://example.nl/discussion/11478,example.nl,forum,missing_meta_description
https://example.sg/photo/11479,example.sg,photo,
https://example.com/product/product-11480,example.com,product,
https://example.co.uk/discussion/11481,example.co.uk,forum,hreflang_missing|slow_lcp
https://example.de/product/product-11482,example.de,product,
https://example.fr/category/category-11483,example.fr,category,hreflang_missing|slow_lcp|faceted_duplicate
https://example.com.au/magazine/editorial-article-11484,example.com.au,editorial,duplicate_title|missing_meta_description|slow_lcp
https://example.ca/product/product-11485,example.ca,product,slow_lcp
https://example.es/product/product-11486,example.es,product,hreflang_missing|slow_lcp
https://example.it/product/product-11487,example.it,product,missing_meta_description
https://example.jp/magazine/editorial-article-11488,example.jp,editorial,orphan|slow_lcp
https://example.in/product/product-11489,example.in,product,orphan
https://example.mx/product/product-11490,example.mx,product,hreflang_missing
https://example.br/product/product-11491,example.br,product,slow_lcp
https://example.nl/magazine/editorial-article-11492,example.nl,editorial,missing_meta_description|hreflang_missing
https://example.sg/category/category-11493,example.sg,category,hreflang_missing|slow_lcp
https://example.com/photo/11494,example.com,photo,faceted_duplicate
https://example.co.uk/product/product-11495,example.co.uk,product,
https://example.de/product/product-11496,example.de,product,hreflang_missing
https://example.fr/magazine/editorial-article-11497,example.fr,editorial,hreflang_missing|slow_lcp
https://example.com.au/photo/11498,example.com.au,photo,duplicate_title|hreflang_missing
https://example.ca/product/product-11499,example.ca,product,slow_lcp
https://example.es/magazine/editorial-article-11500,example.es,editorial,duplicate_title|hreflang_missing|slow_lcp
https://example.it/product/product-11501,example.it,product,hreflang_missing
https://example.jp/product/product-11502,example.jp,product,hreflang_missing|slow_lcp
https://example.in/magazine/editorial-article-11503,example.in,editorial,missing_meta_description|hreflang_missing
https://example.mx/photo/11504,example.mx,photo,missing_meta_description
https://example.br/discussion/11505,example.br,forum,slow_lcp
https://example.nl/magazine/editorial-article-11506,example.nl,editorial,slow_lcp
https://example.sg/discussion/11507,example.sg,forum,slow_lcp|broken_internal_link
https://example.com/photo/11508,example.com,photo,
https://example.co.uk/photo/11509,example.co.uk,photo,hreflang_missing|slow_lcp
https://example.de/product/product-11510,example.de,product,
https://example.fr/product/product-11511,example.fr,product,orphan
https://example.com.au/product/product-11512,example.com.au,product,hreflang_missing
https://example.ca/discussion/11513,example.ca,forum,duplicate_title
https://example.es/product/product-11514,example.es,product,hreflang_missing
https://example.it/product/product-11515,example.it,product,
https://example.jp/category/category-11516?material=wood&color=red,example.jp,category,duplicate_title|faceted_duplicate
https://example.in/magazine/editorial-article-11517,example.in,editorial,orphan|missing_meta_description|slow_lcp|broken_internal_link
https://example.mx/photo/11518,example.mx,photo,hreflang_missing|slow_lcp
https://example.br/professional/directory-11519,example.br,directory,missing_meta_description|hreflang_missing
https://example.nl/photo/11520,example.nl,photo,hreflang_missing
https://example.sg/magazine/editorial-article-11521,example.sg,editorial,hreflang_missing|slow_lcp
https://example.com/product/product-11522,example.com,product,
https://example.co.uk/discussion/11523,example.co.uk,forum,hreflang_missing|slow_lcp
https://example.de/photo/11524,example.de,photo,
https://example.fr/discussion/11525,example.fr,forum,missing_meta_description|hreflang_missing
https://example.com.au/category/category-11526,example.com.au,category,slow_lcp|faceted_duplicate
https://example.ca/product/product-11527,example.ca,product,duplicate_title|missing_meta_description|non_canonical_self
https://example.es/category/category-11528,example.es,category,hreflang_missing
https://example.it/product/product-11529,example.it,product,missing_meta_description|hreflang_missing|non_canonical_self
https://example.jp/product/product-11530,example.jp,product,hreflang_missing|slow_lcp
https://example.in/photo/11531,example.in,photo,slow_lcp
https://example.mx/photo/11532,example.mx,photo,hreflang_missing
https://example.br/product/product-11533,example.br,product,missing_meta_description|hreflang_missing
https://example.nl/photo/11534,example.nl,photo,hreflang_missing
https://example.sg/category/category-11535,example.sg,category,missing_meta_description|hreflang_missing
https://example.com/product/product-11536,example.com,product,faceted_duplicate
https://example.co.uk/photo/11537,example.co.uk,photo,hreflang_missing
https://example.de/product/product-11538,example.de,product,duplicate_title|hreflang_missing
https://example.fr/photo/11539,example.fr,photo,
https://example.com.au/photo/11540,example.com.au,photo,duplicate_title|hreflang_missing
https://example.ca/product/product-11541,example.ca,product,hreflang_missing|broken_internal_link
https://example.es/photo/11542,example.es,photo,missing_meta_description|hreflang_missing|slow_lcp
https://example.it/photo/11543,example.it,photo,noindex|duplicate_title|hreflang_missing
https://example.jp/photo/11544,example.jp,photo,hreflang_missing
https://example.in/product/product-11545,example.in,product,duplicate_title
https://example.mx/professional/directory-11546,example.mx,directory,slow_lcp
https://example.br/product/product-11547,example.br,product,
https://example.nl/photo/11548,example.nl,photo,duplicate_title|hreflang_missing
https://example.sg/photo/11549,example.sg,photo,
https://example.com/photo/11550,example.com,photo,missing_meta_description|slow_lcp|faceted_duplicate
https://example.co.uk/photo/11551,example.co.uk,photo,missing_meta_description|slow_lcp
https://example.de/category/category-11552,example.de,category,hreflang_missing|faceted_duplicate
https://example.fr/product/product-11553,example.fr,product,hreflang_missing
https://example.com.au/category/category-11554,example.com.au,category,hreflang_missing|slow_lcp|faceted_duplicate|non_canonical_self
https://example.ca/magazine/editorial-article-11555,example.ca,editorial,slow_lcp
https://example.es/category/category-11556,example.es,category,hreflang_missing
https://example.it/category/category-11557,example.it,category,missing_meta_description
https://example.jp/product/product-11558,example.jp,product,hreflang_missing
https://example.in/product/product-11559,example.in,product,hreflang_missing
https://example.mx/photo/11560,example.mx,photo,hreflang_missing|redirect_chain
https://example.br/category/category-11561,example.br,category,
https://example.nl/category/category-11562,example.nl,category,orphan|slow_lcp
https://example.sg/product/product-11563,example.sg,product,hreflang_missing
https://example.com/photo/11564,example.com,photo,broken_internal_link
https://example.co.uk/product/product-11565,example.co.uk,product,hreflang_missing
https://example.de/product/product-11566,example.de,product,orphan|missing_meta_description
https://example.fr/product/product-11567,example.fr,product,duplicate_title|missing_meta_description|hreflang_missing|slow_lcp
https://example.com.au/discussion/11568,example.com.au,forum,duplicate_title|slow_lcp|broken_internal_link
https://example.ca/product/product-11569,example.ca,product,
https://example.es/category/category-11570,example.es,category,orphan|faceted_duplicate|redirect_chain
https://example.it/magazine/editorial-article-11571,example.it,editorial,hreflang_missing
https://example.jp/product/product-11572,example.jp,product,hreflang_missing
https://example.in/product/product-11573,example.in,product,hreflang_missing
https://example.mx/category/category-11574?color=red,example.mx,category,hreflang_missing
https://example.br/photo/11575,example.br,photo,
https://example.nl/product/product-11576,example.nl,product,slow_lcp
https://example.sg/product/product-11577,example.sg,product,orphan|hreflang_missing
https://example.com/product/product-11578,example.com,product,orphan|faceted_duplicate
https://example.co.uk/magazine/editorial-article-11579,example.co.uk,editorial,hreflang_missing|slow_lcp
https://example.de/discussion/11580,example.de,forum,missing_meta_description|slow_lcp
https://example.fr/product/product-11581,example.fr,product,noindex|hreflang_missing
https://example.com.au/product/product-11582,example.com.au,product,hreflang_missing
https://example.ca/product/product-11583,example.ca,product,hreflang_missing
https://example.es/discussion/11584,example.es,forum,
https://example.it/photo/11585,example.it,photo,missing_meta_description
https://example.jp/product/product-11586,example.jp,product,slow_lcp
https://example.in/professional/directory-11587,example.in,directory,duplicate_title
https://example.mx/product/product-11588,example.mx,product,missing_meta_description
https://example.br/photo/11589,example.br,photo,hreflang_missing
https://example.nl/discussion/11590,example.nl,forum,
https://example.sg/product/product-11591,example.sg,product,orphan|hreflang_missing
https://example.com/professional/directory-11592,example.com,directory,
https://example.co.uk/product/product-11593,example.co.uk,product,
https://example.de/professional/directory-11594,example.de,directory,missing_meta_description|hreflang_missing
https://example.fr/discussion/11595,example.fr,forum,orphan|missing_meta_description
https://example.com.au/category/category-11596,example.com.au,category,hreflang_missing
https://example.ca/magazine/editorial-article-11597,example.ca,editorial,orphan|hreflang_missing|slow_lcp|redirect_chain
https://example.es/product/product-11598,example.es,product,
https://example.it/professional/directory-11599,example.it,directory,slow_lcp
https://example.jp/product/product-11600,example.jp,product,missing_meta_description|hreflang_missing
https://example.in/professional/directory-11601,example.in,directory,duplicate_title|slow_lcp
https://example.mx/photo/11602,example.mx,photo,
https://example.br/product/product-11603,example.br,product,hreflang_missing|slow_lcp
https://example.nl/product/product-11604,example.nl,product,hreflang_missing
https://example.sg/product/product-11605,example.sg,product,hreflang_missing
https://example.com/photo/11606,example.com,photo,non_canonical_self
https://example.co.uk/product/product-11607,example.co.uk,product,noindex|duplicate_title|hreflang_missing
https://example.de/product/product-11608,example.de,product,
https://example.fr/category/category-11609,example.fr,category,duplicate_title
https://example.com.au/product/product-11610,example.com.au,product,orphan|slow_lcp
https://example.ca/photo/11611,example.ca,photo,
https://example.es/product/product-11612,example.es,product,slow_lcp
https://example.it/product/product-11613,example.it,product,hreflang_missing
https://example.jp/category/category-11614?material=wood&price=low&color=red,example.jp,category,
https://example.in/photo/11615,example.in,photo,hreflang_missing
https://example.mx/discussion/11616,example.mx,forum,hreflang_missing
https://example.br/discussion/11617,example.br,forum,hreflang_missing|slow_lcp|non_canonical_self
https://example.nl/product/product-11618,example.nl,product,
https://example.sg/product/product-11619,example.sg,product,duplicate_title
https://example.com/magazine/editorial-article-11620,example.com,editorial,duplicate_title|slow_lcp
https://example.co.uk/product/product-11621,example.co.uk,product,
https://example.de/magazine/editorial-article-11622,example.de,editorial,
https://example.fr/professional/directory-11623,example.fr,directory,hreflang_missing
https://example.com.au/product/product-11624,example.com.au,product,
https://example.ca/professional/directory-11625,example.ca,directory,duplicate_title
https://example.es/magazine/editorial-article-11626,example.es,editorial,
https://example.it/category/category-11627,example.it,category,orphan|hreflang_missing|redirect_chain
https://example.jp/product/product-11628,example.jp,product,hreflang_missing
https://example.in/photo/11629,example.in,photo,duplicate_title|hreflang_missing
https://example.mx/professional/directory-11630,example.mx,directory,duplicate_title
https://example.br/magazine/editorial-article-11631,example.br,editorial,hreflang_missing|broken_internal_link
https://example.nl/product/product-11632,example.nl,product,
https://example.sg/category/category-11633,example.sg,category,hreflang_missing|slow_lcp|faceted_duplicate
https://example.com/photo/11634,example.com,photo,hreflang_missing|slow_lcp
https://example.co.uk/discussion/11635,example.co.uk,forum,hreflang_missing
https://example.de/product/product-11636,example.de,product,
https://example.fr/product/product-11637,example.fr,product,
https://example.com.au/photo/11638,example.com.au,photo,broken_internal_link
https://example.ca/magazine/editorial-article-11639,example.ca,editorial,
https://example.es/product/product-11640,example.es,product,
https://example.it/product/product-11641,example.it,product,hreflang_missing
https://example.jp/photo/11642,example.jp,photo,
https://example.in/photo/11643,example.in,photo,hreflang_missing
https://example.mx/photo/11644,example.mx,photo,hreflang_missing
https://example.br/photo/11645,example.br,photo,hreflang_missing|slow_lcp
https://example.nl/magazine/editorial-article-11646,example.nl,editorial,hreflang_missing|slow_lcp
https://example.sg/product/product-11647,example.sg,product,
https://example.com/category/category-11648?style=modern,example.com,category,slow_lcp
https://example.co.uk/product/product-11649,example.co.uk,product,missing_meta_description
https://example.de/category/category-11650,example.de,category,hreflang_missing
https://example.fr/product/product-11651,example.fr,product,hreflang_missing
https://example.com.au/photo/11652,example.com.au,photo,
https://example.ca/discussion/11653,example.ca,forum,missing_meta_description
https://example.es/product/product-11654,example.es,product,missing_meta_description|hreflang_missing
https://example.it/product/product-11655,example.it,product,hreflang_missing
https://example.jp/category/category-11656,example.jp,category,hreflang_missing|faceted_duplicate
https://example.in/professional/directory-11657,example.in,directory,orphan|hreflang_missing
https://example.mx/product/product-11658,example.mx,product,
https://example.br/product/product-11659,example.br,product,faceted_duplicate
https://example.nl/photo/11660,example.nl,photo,hreflang_missing
https://example.sg/product/product-11661,example.sg,product,orphan|missing_meta_description|redirect_chain
https://example.com/product/product-11662,example.com,product,broken_internal_link
https://example.co.uk/product/product-11663,example.co.uk,product,faceted_duplicate
https://example.de/product/product-11664,example.de,product,faceted_duplicate
https://example.fr/product/product-11665,example.fr,product,hreflang_missing
https://example.com.au/product/product-11666,example.com.au,product,
https://example.ca/category/category-11667,example.ca,category,broken_internal_link
https://example.es/discussion/11668,example.es,forum,missing_meta_description|hreflang_missing|slow_lcp
https://example.it/product/product-11669,example.it,product,hreflang_missing
https://example.jp/product/product-11670,example.jp,product,hreflang_missing
https://example.in/category/category-11671?price=low&material=wood,example.in,category,faceted_duplicate
https://example.mx/product/product-11672,example.mx,product,orphan|hreflang_missing
https://example.br/magazine/editorial-article-11673,example.br,editorial,hreflang_missing|slow_lcp|faceted_duplicate
https://example.nl/photo/11674,example.nl,photo,
https://example.sg/category/category-11675?color=red,example.sg,category,missing_meta_description|faceted_duplicate|non_canonical_self
https://example.com/product/product-11676,example.com,product,
https://example.co.uk/product/product-11677,example.co.uk,product,orphan|duplicate_title|hreflang_missing
https://example.de/product/product-11678,example.de,product,missing_meta_description|hreflang_missing
https://example.fr/product/product-11679,example.fr,product,hreflang_missing
https://example.com.au/photo/11680,example.com.au,photo,
https://example.ca/photo/11681,example.ca,photo,duplicate_title|hreflang_missing|faceted_duplicate|broken_internal_link
https://example.es/product/product-11682,example.es,product,redirect_chain
https://example.it/product/product-11683,example.it,product,slow_lcp
https://example.jp/product/product-11684,example.jp,product,
https://example.in/photo/11685,example.in,photo,duplicate_title|missing_meta_description|hreflang_missing|slow_lcp
https://example.mx/product/product-11686,example.mx,product,duplicate_title|hreflang_missing
https://example.br/product/product-11687,example.br,product,duplicate_title|hreflang_missing
https://example.nl/product/product-11688,example.nl,product,hreflang_missing|slow_lcp
https://example.sg/photo/11689,example.sg,photo,hreflang_missing
https://example.com/photo/11690,example.com,photo,slow_lcp|faceted_duplicate
https://example.co.uk/photo/11691,example.co.uk,photo,hreflang_missing|faceted_duplicate
https://example.de/magazine/editorial-article-11692,example.de,editorial,missing_meta_description|hreflang_missing
https://example.fr/professional/directory-11693,example.fr,directory,
https://example.com.au/photo/11694,example.com.au,photo,hreflang_missing
https://example.ca/photo/11695,example.ca,photo,
https://example.es/discussion/11696,example.es,forum,missing_meta_description|faceted_duplicate
https://example.it/product/product-11697,example.it,product,duplicate_title|hreflang_missing
https://example.jp/photo/11698,example.jp,photo,orphan|slow_lcp
https://example.in/category/category-11699,example.in,category,orphan|hreflang_missing
https://example.mx/magazine/editorial-article-11700,example.mx,editorial,hreflang_missing|slow_lcp|redirect_chain
https://example.br/discussion/11701,example.br,forum,
https://example.nl/product/product-11702,example.nl,product,missing_meta_description|hreflang_missing
https://example.sg/product/product-11703,example.sg,product,
https://example.com/photo/11704,example.com,photo,
https://example.co.uk/magazine/editorial-article-11705,example.co.uk,editorial,orphan|noindex|hreflang_missing|slow_lcp
https://example.de/product/product-11706,example.de,product,
https://example.fr/product/product-11707,example.fr,product,hreflang_missing
https://example.com.au/product/product-11708,example.com.au,product,missing_meta_description|hreflang_missing
https://example.ca/magazine/editorial-article-11709,example.ca,editorial,duplicate_title|hreflang_missing
